Date,Close
2023-05-12 00:00:00-04:00,170.6656494140625
2023-05-15 00:00:00-04:00,170.17112731933594
2023-05-16 00:00:00-04:00,170.17112731933594
2023-05-17 00:00:00-04:00,170.78428649902344
2023-05-18 00:00:00-04:00,173.11825561523438
2023-05-19 00:00:00-04:00,173.22703552246094
2023-05-22 00:00:00-04:00,172.27760314941406
2023-05-23 00:00:00-04:00,169.66677856445312
2023-05-24 00:00:00-04:00,169.9436798095703
2023-05-25 00:00:00-04:00,171.0810089111328
2023-05-26 00:00:00-04:00,173.4940643310547
2023-05-30 00:00:00-04:00,175.34339904785156
2023-05-31 00:00:00-04:00,175.29400634765625
2023-06-01 00:00:00-04:00,178.10263061523438
2023-06-02 00:00:00-04:00,178.953125
2023-06-05 00:00:00-04:00,177.5982666015625
2023-06-06 00:00:00-04:00,177.23236083984375
2023-06-07 00:00:00-04:00,175.85769653320312
2023-06-08 00:00:00-04:00,178.5773468017578
2023-06-09 00:00:00-04:00,178.96304321289062
2023-06-12 00:00:00-04:00,181.76177978515625
2023-06-13 00:00:00-04:00,181.28707885742188
2023-06-14 00:00:00-04:00,181.9200439453125
2023-06-15 00:00:00-04:00,183.95730590820312
2023-06-16 00:00:00-04:00,182.87930297851562
2023-06-20 00:00:00-04:00,182.96835327148438
2023-06-21 00:00:00-04:00,181.92991638183594
2023-06-22 00:00:00-04:00,184.93638610839844
2023-06-23 00:00:00-04:00,184.619873046875
2023-06-26 00:00:00-04:00,183.2254638671875
2023-06-27 00:00:00-04:00,185.98468017578125
2023-06-28 00:00:00-04:00,187.1615447998047
2023-06-29 00:00:00-04:00,187.49778747558594
2023-06-30 00:00:00-04:00,191.82943725585938
2023-07-03 00:00:00-04:00,190.33612060546875
2023-07-05 00:00:00-04:00,189.21859741210938
2023-07-06 00:00:00-04:00,189.69329833984375
2023-07-07 00:00:00-04:00,188.57574462890625
2023-07-10 00:00:00-04:00,186.52859497070312
2023-07-11 00:00:00-04:00,186.00445556640625
2023-07-12 00:00:00-04:00,187.67579650878906
2023-07-13 00:00:00-04:00,188.4373016357422
2023-07-14 00:00:00-04:00,188.58567810058594
2023-07-17 00:00:00-04:00,191.84927368164062
2023-07-18 00:00:00-04:00,191.59210205078125
2023-07-19 00:00:00-04:00,192.947021484375
2023-07-20 00:00:00-04:00,190.9987335205078
2023-07-21 00:00:00-04:00,189.82186889648438
2023-07-24 00:00:00-04:00,190.62294006347656
2023-07-25 00:00:00-04:00,191.48330688476562
2023-07-26 00:00:00-04:00,192.35360717773438
2023-07-27 00:00:00-04:00,191.08775329589844
2023-07-28 00:00:00-04:00,193.66893005371094
2023-07-31 00:00:00-04:00,194.28207397460938
2023-08-01 00:00:00-04:00,193.45135498046875
2023-08-02 00:00:00-04:00,190.45481872558594
2023-08-03 00:00:00-04:00,189.0603485107422
2023-08-04 00:00:00-04:00,179.98167419433594
2023-08-07 00:00:00-04:00,176.87632751464844
2023-08-08 00:00:00-04:00,177.81582641601562
2023-08-09 00:00:00-04:00,176.22360229492188
2023-08-10 00:00:00-04:00,176.00604248046875
2023-08-11 00:00:00-04:00,176.06544494628906
2023-08-14 00:00:00-04:00,177.71923828125
2023-08-15 00:00:00-04:00,175.72874450683594
2023-08-16 00:00:00-04:00,174.85728454589844
2023-08-17 00:00:00-04:00,172.31219482421875
2023-08-18 00:00:00-04:00,172.79745483398438
2023-08-21 00:00:00-04:00,174.13436889648438
2023-08-22 00:00:00-04:00,175.5108642578125
2023-08-23 00:00:00-04:00,179.36314392089844
2023-08-24 00:00:00-04:00,174.6691436767578
2023-08-25 00:00:00-04:00,176.87750244140625
2023-08-28 00:00:00-04:00,178.4421844482422
2023-08-29 00:00:00-04:00,182.3340606689453
2023-08-30 00:00:00-04:00,185.8297882080078
2023-08-31 00:00:00-04:00,186.0476531982422
2023-09-01 00:00:00-04:00,187.62225341796875
2023-09-05 00:00:00-04:00,187.85989379882812
2023-09-06 00:00:00-04:00,181.1357879638672
2023-09-07 00:00:00-04:00,175.83767700195312
2023-09-08 00:00:00-04:00,176.45167541503906
2023-09-11 00:00:00-04:00,177.62020874023438
2023-09-12 00:00:00-04:00,174.58990478515625
2023-09-13 00:00:00-04:00,172.52015686035156
2023-09-14 00:00:00-04:00,174.03533935546875
2023-09-15 00:00:00-04:00,173.31240844726562
2023-09-18 00:00:00-04:00,176.24371337890625
2023-09-19 00:00:00-04:00,177.33303833007812
2023-09-20 00:00:00-04:00,173.7877655029297
2023-09-21 00:00:00-04:00,172.24285888671875
2023-09-22 00:00:00-04:00,173.09454345703125
2023-09-25 00:00:00-04:00,174.37203979492188
2023-09-26 00:00:00-04:00,170.29200744628906
2023-09-27 00:00:00-04:00,168.77684020996094
2023-09-28 00:00:00-04:00,169.0343475341797
2023-09-29 00:00:00-04:00,169.5492706298828
2023-10-02 00:00:00-04:00,172.06463623046875
2023-10-03 00:00:00-04:00,170.72772216796875
2023-10-04 00:00:00-04:00,171.97549438476562
2023-10-05 00:00:00-04:00,173.21337890625
2023-10-06 00:00:00-04:00,175.7683868408203
2023-10-09 00:00:00-04:00,177.25381469726562
2023-10-10 00:00:00-04:00,176.65963745117188
2023-10-11 00:00:00-04:00,178.0559539794922
2023-10-12 00:00:00-04:00,178.95712280273438
2023-10-13 00:00:00-04:00,177.11517333984375
2023-10-16 00:00:00-04:00,176.98641967773438
2023-10-17 00:00:00-04:00,175.43165588378906
2023-10-18 00:00:00-04:00,174.13436889648438
2023-10-19 00:00:00-04:00,173.758056640625
2023-10-20 00:00:00-04:00,171.20309448242188
2023-10-23 00:00:00-04:00,171.32192993164062
2023-10-24 00:00:00-04:00,171.7576446533203
2023-10-25 00:00:00-04:00,169.44036865234375
2023-10-26 00:00:00-04:00,165.2711944580078
2023-10-27 00:00:00-04:00,166.58828735351562
2023-10-30 00:00:00-04:00,168.63818359375
2023-10-31 00:00:00-04:00,169.11355590820312
2023-11-01 00:00:00-04:00,172.2825164794922
2023-11-02 00:00:00-04:00,175.8476104736328
2023-11-03 00:00:00-04:00,174.93650817871094
2023-11-06 00:00:00-05:00,177.4915008544922
2023-11-07 00:00:00-05:00,180.0563507080078
2023-11-08 00:00:00-05:00,181.11598205566406
2023-11-09 00:00:00-05:00,180.64064025878906
2023-11-10 00:00:00-05:00,184.8350830078125
2023-11-13 00:00:00-05:00,183.24855041503906
2023-11-14 00:00:00-05:00,185.86639404296875
2023-11-15 00:00:00-05:00,186.43157958984375
2023-11-16 00:00:00-05:00,188.1173553466797
2023-11-17 00:00:00-05:00,188.0974884033203
2023-11-20 00:00:00-05:00,189.8427276611328
2023-11-21 00:00:00-05:00,189.03952026367188
2023-11-22 00:00:00-05:00,189.7039031982422
2023-11-24 00:00:00-05:00,188.37513732910156
2023-11-27 00:00:00-05:00,188.1966552734375
2023-11-28 00:00:00-05:00,188.801513671875
2023-11-29 00:00:00-05:00,187.7801971435547
2023-11-30 00:00:00-05:00,188.35531616210938
2023-12-01 00:00:00-05:00,189.63449096679688
2023-12-04 00:00:00-05:00,187.83969116210938
2023-12-05 00:00:00-05:00,191.79620361328125
2023-12-06 00:00:00-05:00,190.7054443359375
2023-12-07 00:00:00-05:00,192.63906860351562
2023-12-08 00:00:00-05:00,194.0669708251953
2023-12-11 00:00:00-05:00,191.55821228027344
2023-12-12 00:00:00-05:00,193.0753631591797
2023-12-13 00:00:00-05:00,196.29806518554688
2023-12-14 00:00:00-05:00,196.4468231201172
2023-12-15 00:00:00-05:00,195.911376953125
2023-12-18 00:00:00-05:00,194.24545288085938
2023-12-19 00:00:00-05:00,195.28663635253906
2023-12-20 00:00:00-05:00,193.19435119628906
2023-12-21 00:00:00-05:00,193.04562377929688
2023-12-22 00:00:00-05:00,191.97467041015625
2023-12-26 00:00:00-05:00,191.4292755126953
2023-12-27 00:00:00-05:00,191.5284423828125
2023-12-28 00:00:00-05:00,191.95484924316406
2023-12-29 00:00:00-05:00,190.91368103027344
2024-01-02 00:00:00-05:00,184.08151245117188
2024-01-03 00:00:00-05:00,182.70315551757812
2024-01-04 00:00:00-05:00,180.38282775878906
2024-01-05 00:00:00-05:00,179.65895080566406
2024-01-08 00:00:00-05:00,184.00216674804688
2024-01-09 00:00:00-05:00,183.58570861816406
2024-01-10 00:00:00-05:00,184.62689208984375
2024-01-11 00:00:00-05:00,184.0319061279297
2024-01-12 00:00:00-05:00,184.35914611816406
2024-01-16 00:00:00-05:00,182.08837890625
2024-01-17 00:00:00-05:00,181.1463623046875
2024-01-18 00:00:00-05:00,187.04640197753906
2024-01-19 00:00:00-05:00,189.95179748535156
2024-01-22 00:00:00-05:00,192.26223754882812
2024-01-23 00:00:00-05:00,193.54141235351562
2024-01-24 00:00:00-05:00,192.86712646484375
2024-01-25 00:00:00-05:00,192.5398712158203
2024-01-26 00:00:00-05:00,190.80458068847656
2024-01-29 00:00:00-05:00,190.120361328125
2024-01-30 00:00:00-05:00,186.46136474609375
2024-01-31 00:00:00-05:00,182.85191345214844
2024-02-01 00:00:00-05:00,185.29127502441406
2024-02-02 00:00:00-05:00,184.28973388671875
2024-02-05 00:00:00-05:00,186.10440063476562
2024-02-06 00:00:00-05:00,187.71080017089844
2024-02-07 00:00:00-05:00,187.8198699951172
2024-02-08 00:00:00-05:00,186.73899841308594
2024-02-09 00:00:00-05:00,187.50352478027344
2024-02-12 00:00:00-05:00,185.81564331054688
2024-02-13 00:00:00-05:00,183.7206573486328
2024-02-14 00:00:00-05:00,182.83700561523438
2024-02-15 00:00:00-05:00,182.54908752441406
2024-02-16 00:00:00-05:00,181.01014709472656
2024-02-20 00:00:00-05:00,180.26548767089844
2024-02-21 00:00:00-05:00,181.02008056640625
2024-02-22 00:00:00-05:00,183.05545043945312
2024-02-23 00:00:00-05:00,181.21865844726562
2024-02-26 00:00:00-05:00,179.86834716796875
2024-02-27 00:00:00-05:00,181.32786560058594
2024-02-28 00:00:00-05:00,180.12648010253906
2024-02-29 00:00:00-05:00,179.46127319335938
2024-03-01 00:00:00-05:00,178.37905883789062
2024-03-04 00:00:00-05:00,173.85154724121094
2024-03-05 00:00:00-05:00,168.9070587158203
2024-03-06 00:00:00-05:00,167.91415405273438
2024-03-07 00:00:00-05:00,167.79505920410156
2024-03-08 00:00:00-05:00,169.5126953125
2024-03-11 00:00:00-04:00,171.51829528808594
2024-03-12 00:00:00-04:00,171.99485778808594
2024-03-13 00:00:00-04:00,169.90985107421875
2024-03-14 00:00:00-04:00,171.7665252685547
2024-03-15 00:00:00-04:00,171.3892364501953
2024-03-18 00:00:00-04:00,172.48138427734375
2024-03-19 00:00:00-04:00,174.8245391845703
2024-03-20 00:00:00-04:00,177.39608764648438
2024-03-21 00:00:00-04:00,170.1481475830078
2024-03-22 00:00:00-04:00,171.05165100097656
2024-03-25 00:00:00-04:00,169.63185119628906
2024-03-26 00:00:00-04:00,168.49998474121094
2024-03-27 00:00:00-04:00,172.07431030273438
2024-03-28 00:00:00-04:00,170.25735473632812
2024-04-01 00:00:00-04:00,168.8177032470703
2024-04-02 00:00:00-04:00,167.6361846923828
2024-04-03 00:00:00-04:00,168.44039916992188
2024-04-04 00:00:00-04:00,167.61631774902344
2024-04-05 00:00:00-04:00,168.37091064453125
2024-04-08 00:00:00-04:00,167.2489776611328
2024-04-09 00:00:00-04:00,168.4602508544922
2024-04-10 00:00:00-04:00,166.58372497558594
2024-04-11 00:00:00-04:00,173.79197692871094
2024-04-12 00:00:00-04:00,175.2912139892578
2024-04-15 00:00:00-04:00,171.458740234375
2024-04-16 00:00:00-04:00,168.17233276367188
2024-04-17 00:00:00-04:00,166.8021697998047
2024-04-18 00:00:00-04:00,165.84901428222656
2024-04-19 00:00:00-04:00,163.8235626220703
2024-04-22 00:00:00-04:00,164.65757751464844
2024-04-23 00:00:00-04:00,165.71002197265625
2024-04-24 00:00:00-04:00,167.8148956298828
2024-04-25 00:00:00-04:00,168.67869567871094
2024-04-26 00:00:00-04:00,168.09291076660156
2024-04-29 00:00:00-04:00,172.262939453125
2024-04-30 00:00:00-04:00,169.1155548095703
2024-05-01 00:00:00-04:00,168.09291076660156
2024-05-02 00:00:00-04:00,171.79629516601562
2024-05-03 00:00:00-04:00,182.07249450683594
2024-05-06 00:00:00-04:00,180.4144287109375
2024-05-07 00:00:00-04:00,181.09947204589844
2024-05-08 00:00:00-04:00,181.4370880126953
2024-05-09 00:00:00-04:00,183.25404357910156
2024-05-10 00:00:00-04:00,181.9913787841797
2024-05-13 00:00:00-04:00,185.20269775390625
2024-05-14 00:00:00-04:00,186.3460235595703
2024-05-15 00:00:00-04:00,188.62281799316406
2024-05-16 00:00:00-04:00,188.74209594726562
2024-05-17 00:00:00-04:00,188.77191162109375
2024-05-20 00:00:00-04:00,189.93515014648438
2024-05-21 00:00:00-04:00,191.23757934570312
2024-05-22 00:00:00-04:00,189.79595947265625
2024-05-23 00:00:00-04:00,185.79922485351562
2024-05-24 00:00:00-04:00,188.8812713623047
2024-05-28 00:00:00-04:00,188.89126586914062
2024-05-29 00:00:00-04:00,189.1894989013672
2024-05-30 00:00:00-04:00,190.18370056152344
2024-05-31 00:00:00-04:00,191.13816833496094
2024-06-03 00:00:00-04:00,192.9078826904297
2024-06-04 00:00:00-04:00,193.2260284423828
2024-06-05 00:00:00-04:00,194.7372283935547
2024-06-06 00:00:00-04:00,193.35525512695312
2024-06-07 00:00:00-04:00,195.75132751464844
2024-06-10 00:00:00-04:00,192.0031280517578
2024-06-11 00:00:00-04:00,205.9519805908203
2024-06-12 00:00:00-04:00,211.8377685546875
2024-06-13 00:00:00-04:00,213.0009765625
2024-06-14 00:00:00-04:00,211.2611083984375
2024-06-17 00:00:00-04:00,215.4169464111328
2024-06-18 00:00:00-04:00,213.05072021484375
2024-06-20 00:00:00-04:00,208.46737670898438
2024-06-21 00:00:00-04:00,206.2900390625
2024-06-24 00:00:00-04:00,206.93626403808594
2024-06-25 00:00:00-04:00,207.86090087890625
2024-06-26 00:00:00-04:00,212.01670837402344
2024-06-27 00:00:00-04:00,212.86180114746094
2024-06-28 00:00:00-04:00,209.40191650390625
2024-07-01 00:00:00-04:00,215.49647521972656
2024-07-02 00:00:00-04:00,218.9961395263672
2024-07-03 00:00:00-04:00,220.26873779296875
2024-07-05 00:00:00-04:00,225.03103637695312
2024-07-08 00:00:00-04:00,226.50247192382812
2024-07-09 00:00:00-04:00,227.35748291015625
2024-07-10 00:00:00-04:00,231.6326141357422
2024-07-11 00:00:00-04:00,226.25390625
2024-07-12 00:00:00-04:00,229.2067108154297
2024-07-15 00:00:00-04:00,233.04440307617188
2024-07-16 00:00:00-04:00,233.46197509765625
2024-07-17 00:00:00-04:00,227.55633544921875
2024-07-18 00:00:00-04:00,222.88351440429688
2024-07-19 00:00:00-04:00,223.01275634765625
2024-07-22 00:00:00-04:00,222.66477966308594
2024-07-23 00:00:00-04:00,223.7086944580078
2024-07-24 00:00:00-04:00,217.276123046875
2024-07-25 00:00:00-04:00,216.23219299316406
2024-07-26 00:00:00-04:00,216.69947814941406
2024-07-29 00:00:00-04:00,216.97787475585938
2024-07-30 00:00:00-04:00,217.5346221923828
2024-07-31 00:00:00-04:00,220.795654296875
2024-08-01 00:00:00-04:00,217.09719848632812
2024-08-02 00:00:00-04:00,218.58848571777344
2024-08-05 00:00:00-04:00,208.0597381591797
2024-08-06 00:00:00-04:00,206.03152465820312
2024-08-07 00:00:00-04:00,208.6065673828125
2024-08-08 00:00:00-04:00,212.07635498046875
2024-08-09 00:00:00-04:00,214.98944091796875
2024-08-12 00:00:00-04:00,216.5222930908203
2024-08-13 00:00:00-04:00,220.2449951171875
2024-08-14 00:00:00-04:00,220.69287109375
2024-08-15 00:00:00-04:00,223.6790008544922
2024-08-16 00:00:00-04:00,225.00283813476562
2024-08-19 00:00:00-04:00,224.84356689453125
2024-08-20 00:00:00-04:00,225.460693359375
2024-08-21 00:00:00-04:00,225.35121154785156
2024-08-22 00:00:00-04:00,223.48988342285156
2024-08-23 00:00:00-04:00,225.78916931152344
2024-08-26 00:00:00-04:00,226.12759399414062
2024-08-27 00:00:00-04:00,226.97366333007812
2024-08-28 00:00:00-04:00,225.4407958984375
2024-08-29 00:00:00-04:00,228.7255096435547
2024-08-30 00:00:00-04:00,227.9391632080078
2024-09-03 00:00:00-04:00,221.73802185058594
2024-09-04 00:00:00-04:00,219.82693481445312
2024-09-05 00:00:00-04:00,221.34983825683594
2024-09-06 00:00:00-04:00,219.79705810546875
2024-09-09 00:00:00-04:00,219.8866424560547
2024-09-10 00:00:00-04:00,219.09034729003906
2024-09-11 00:00:00-04:00,221.62855529785156
2024-09-12 00:00:00-04:00,221.73802185058594
2024-09-13 00:00:00-04:00,221.46925354003906
2024-09-16 00:00:00-04:00,215.3179168701172
2024-09-17 00:00:00-04:00,215.78570556640625
2024-09-18 00:00:00-04:00,219.66766357421875
2024-09-19 00:00:00-04:00,227.8097686767578
2024-09-20 00:00:00-04:00,227.1428680419922
2024-09-23 00:00:00-04:00,225.4208984375
2024-09-24 00:00:00-04:00,226.31671142578125
2024-09-25 00:00:00-04:00,225.3213348388672
2024-09-26 00:00:00-04:00,226.4660186767578
2024-09-27 00:00:00-04:00,226.73475646972656
2024-09-30 00:00:00-04:00,231.92062377929688
2024-10-01 00:00:00-04:00,225.16209411621094
2024-10-02 00:00:00-04:00,225.7294464111328
2024-10-03 00:00:00-04:00,224.6245880126953
2024-10-04 00:00:00-04:00,225.74935913085938
2024-10-07 00:00:00-04:00,220.6630401611328
2024-10-08 00:00:00-04:00,224.72415161132812
2024-10-09 00:00:00-04:00,228.47665405273438
2024-10-10 00:00:00-04:00,227.97897338867188
2024-10-11 00:00:00-04:00,226.4958953857422
2024-10-14 00:00:00-04:00,230.228515625
2024-10-15 00:00:00-04:00,232.76669311523438
2024-10-16 00:00:00-04:00,230.70628356933594
2024-10-17 00:00:00-04:00,231.07455444335938
2024-10-18 00:00:00-04:00,233.91136169433594
2024-10-21 00:00:00-04:00,235.38450622558594
2024-10-22 00:00:00-04:00,234.76739501953125
2024-10-23 00:00:00-04:00,229.69100952148438
2024-10-24 00:00:00-04:00,229.5019073486328
2024-10-25 00:00:00-04:00,230.3380126953125
2024-10-28 00:00:00-04:00,232.31878662109375
2024-10-29 00:00:00-04:00,232.58753967285156
2024-10-30 00:00:00-04:00,229.03408813476562
2024-10-31 00:00:00-04:00,224.8634796142578
2024-11-01 00:00:00-04:00,221.87738037109375
2024-11-04 00:00:00-05:00,220.98155212402344
2024-11-05 00:00:00-05:00,222.4148712158203
2024-11-06 00:00:00-05:00,221.68826293945312
2024-11-07 00:00:00-05:00,226.42620849609375
2024-11-08 00:00:00-05:00,226.15716552734375
2024-11-11 00:00:00-05:00,223.4368133544922
2024-11-12 00:00:00-05:00,223.4368133544922
2024-11-13 00:00:00-05:00,224.3236541748047
2024-11-14 00:00:00-05:00,227.41270446777344
2024-11-15 00:00:00-05:00,224.2041015625
2024-11-18 00:00:00-05:00,227.21340942382812
2024-11-19 00:00:00-05:00,227.4724884033203
2024-11-20 00:00:00-05:00,228.18994140625
2024-11-21 00:00:00-05:00,227.71165466308594
2024-11-22 00:00:00-05:00,229.05686950683594
2024-11-25 00:00:00-05:00,232.04624938964844
2024-11-26 00:00:00-05:00,234.228515625
2024-11-27 00:00:00-05:00,234.0989532470703
2024-11-29 00:00:00-05:00,236.490478515625
2024-12-02 00:00:00-05:00,238.74246215820312
2024-12-03 00:00:00-05:00,241.79165649414062
2024-12-04 00:00:00-05:00,242.150390625
2024-12-05 00:00:00-05:00,242.18026733398438
2024-12-06 00:00:00-05:00,241.98097229003906
2024-12-09 00:00:00-05:00,245.8771514892578
2024-12-10 00:00:00-05:00,246.8935546875
2024-12-11 00:00:00-05:00,245.6180877685547
2024-12-12 00:00:00-05:00,247.08287048339844
2024-12-13 00:00:00-05:00,247.2522735595703
2024-12-16 00:00:00-05:00,250.1519775390625
2024-12-17 00:00:00-05:00,252.58334350585938
2024-12-18 00:00:00-05:00,247.1725616455078
2024-12-19 00:00:00-05:00,248.90640258789062
2024-12-20 00:00:00-05:00,253.58978271484375
2024-12-23 00:00:00-05:00,254.3670196533203
2024-12-24 00:00:00-05:00,257.28668212890625
2024-12-26 00:00:00-05:00,258.1037292480469
2024-12-27 00:00:00-05:00,254.6858673095703
2024-12-30 00:00:00-05:00,251.30787658691406
2024-12-31 00:00:00-05:00,249.5341796875
2025-01-02 00:00:00-05:00,242.98741149902344
2025-01-03 00:00:00-05:00,242.49916076660156
2025-01-06 00:00:00-05:00,244.1333465576172
2025-01-07 00:00:00-05:00,241.3532257080078
2025-01-08 00:00:00-05:00,241.84149169921875
2025-01-10 00:00:00-05:00,236.01219177246094
2025-01-13 00:00:00-05:00,233.5708465576172
2025-01-14 00:00:00-05:00,232.45480346679688
2025-01-15 00:00:00-05:00,237.028564453125
2025-01-16 00:00:00-05:00,227.4525604248047
2025-01-17 00:00:00-05:00,229.1664581298828
2025-01-21 00:00:00-05:00,221.85243225097656
2025-01-22 00:00:00-05:00,223.03823852539062
2025-01-23 00:00:00-05:00,222.86883544921875
2025-01-24 00:00:00-05:00,221.991943359375
2025-01-27 00:00:00-05:00,229.04690551757812
2025-01-28 00:00:00-05:00,237.4171905517578
2025-01-29 00:00:00-05:00,238.5133056640625
2025-01-30 00:00:00-05:00,236.7495574951172
2025-01-31 00:00:00-05:00,235.16519165039062
2025-02-03 00:00:00-05:00,227.2034454345703
2025-02-04 00:00:00-05:00,231.97650146484375
2025-02-05 00:00:00-05:00,231.64767456054688
2025-02-06 00:00:00-05:00,232.39501953125
2025-02-07 00:00:00-05:00,226.82479858398438
2025-02-10 00:00:00-05:00,227.0941162109375
2025-02-11 00:00:00-05:00,232.052001953125
2025-02-12 00:00:00-05:00,236.29161071777344
2025-02-13 00:00:00-05:00,240.94024658203125
2025-02-14 00:00:00-05:00,244.00274658203125
2025-02-18 00:00:00-05:00,243.87306213378906
2025-02-19 00:00:00-05:00,244.27207946777344
2025-02-20 00:00:00-05:00,245.229736328125
2025-02-21 00:00:00-05:00,244.95042419433594
2025-02-24 00:00:00-05:00,246.49664306640625
2025-02-25 00:00:00-05:00,246.43678283691406
2025-02-26 00:00:00-05:00,239.77308654785156
2025-02-27 00:00:00-05:00,236.72056579589844
2025-02-28 00:00:00-05:00,241.24948120117188
2025-03-03 00:00:00-05:00,237.4487762451172
2025-03-04 00:00:00-05:00,235.35391235351562
2025-03-05 00:00:00-05:00,235.1643829345703
2025-03-06 00:00:00-05:00,234.75538635253906
2025-03-07 00:00:00-05:00,238.4862518310547
2025-03-10 00:00:00-04:00,226.92454528808594
2025-03-11 00:00:00-04:00,220.30076599121094
2025-03-12 00:00:00-04:00,216.45018005371094
2025-03-13 00:00:00-04:00,209.1680145263672
2025-03-14 00:00:00-04:00,212.96871948242188
2025-03-17 00:00:00-04:00,213.4774627685547
2025-03-18 00:00:00-04:00,212.170654296875
2025-03-19 00:00:00-04:00,214.7144317626953
2025-03-20 00:00:00-04:00,213.5772247314453
2025-03-21 00:00:00-04:00,217.73703002929688
2025-03-24 00:00:00-04:00,220.19102478027344
2025-03-25 00:00:00-04:00,223.2036590576172
2025-03-26 00:00:00-04:00,220.9890594482422
2025-03-27 00:00:00-04:00,223.30340576171875
2025-03-28 00:00:00-04:00,217.36793518066406
